date,return
2001-02-21,-0.006440308385313176
2001-02-22,-0.002561144014105232
2001-02-23,-0.003254965362049944
2001-02-26,0.0070035448820637836
2001-02-27,0.0003602161248563718
2001-02-28,-0.005374384056726744
2001-03-01,-0.007198560158162559
2001-03-02,-0.0037479913179351287
2001-03-05,0.004497298495636626
2001-03-06,0.010775397645541585
2001-03-07,0.004525941400013833
2001-03-08,-0.00023524931292639994
2001-03-09,-0.006606272317917439
2001-03-12,-0.020356433075104152
2001-03-13,-0.011199441892404072
2001-03-14,-0.015133450745399513
2001-03-15,0.0034588224105347454
2001-03-16,-0.008794463983653578
2001-03-19,-0.0017209748813427073
2001-03-20,-0.0011281620799874492
2001-03-21,-0.0029786843975868615
2001-03-22,-0.01977162074917027
2001-03-23,0.012913000112138917
2001-03-26,0.018193858942564978
2001-03-27,0.005089765241575561
2001-03-28,-0.006798328162624601
2001-03-29,-0.010590973393568293
2001-03-30,0.003430158729083699
2001-04-02,-0.004637172539625811
2001-04-03,-0.013220506083443764
2001-04-04,-0.0022735682291742387
2001-04-05,0.01774896264542347
2001-04-06,-0.0033329692690841073
2001-04-09,-0.0023133119861332707
2001-04-10,0.01017509814127493
2001-04-11,0.008784674477898102
2001-04-12,0.004511562029509086
2001-04-13,-0.0003996939593823301
2001-04-16,-0.0014173282804008647
2001-04-17,-0.0007459989182567739
2001-04-18,0.022465945309706248
2001-04-19,0.007808317612766569
2001-04-20,-0.00520131885508246
2001-04-23,-0.007348705976748082
2001-04-24,-0.0010434594969327415
2001-04-25,-5.221488282347586e-05
2001-04-26,0.0059767166219599765
2001-04-27,0.007019119036247412
2001-04-30,0.007259170244648949
2001-05-01,0.0049824945351732985
2001-05-02,0.004062306589511122
2001-05-03,-0.008142179234159719
2001-05-04,0.0019633322271075393
2001-05-07,0.0057788556894562415
2001-05-08,-0.001958668277611597
2001-05-09,-0.004528827485952069
2001-05-10,0.005778101709883243
2001-05-11,-0.00245650502059358
2001-05-14,-0.007210824985409925
2001-05-15,0.004496021084437141
2001-05-16,0.002157463459016462
2001-05-17,0.009763183943710896
2001-05-18,0.001446995860325151
2001-05-21,0.009156649929916494
2001-05-22,0.002804659200153159
2001-05-23,-0.004398080724232534
2001-05-24,0.000808244026057281
2001-05-25,-0.002770483066697027
2001-05-28,-4.3904433952746125e-05
2001-05-29,-0.002448924101749239
2001-05-30,-0.009787805650424364
2001-05-31,-0.002260260721181573
2001-06-01,-0.0013554970459850324
2001-06-04,0.0037487766855863747
2001-06-05,0.005386491266721416
2001-06-06,-0.000989189123189349
2001-06-07,0.0009706847865538215
2001-06-08,-0.00019865547321462618
2001-06-11,-0.0063607795123805655
2001-06-12,-0.00833920252944631
2001-06-13,0.001652397415685014
2001-06-14,-0.008951830861334109
2001-06-15,-0.0056638372263713155
2001-06-18,-0.004402244638029962
2001-06-19,0.00047627742029221487
2001-06-20,-0.00275489331881118
2001-06-21,0.004944748063161031
2001-06-22,0.003325658769375739
2001-06-25,0.0011911102803794371
2001-06-26,-0.005741237093239926
2001-06-27,-0.0015696861136650364
2001-06-28,0.0020670212245463837
2001-06-29,0.007651980143094983
2001-07-02,0.00040071427290677697
2001-07-03,-0.00208162221946472
2001-07-04,-0.004141730768195462
2001-07-05,-0.007459486479553856
2001-07-06,-0.013578294337145302
2001-07-09,-0.004192976169436036
2001-07-10,0.00045170927900906044
2001-07-11,-0.005269987385826069
2001-07-12,0.010959025165785174
2001-07-13,0.001870830660305245
2001-07-16,-0.002083832947661901
2001-07-17,-0.005365257984530247
2001-07-18,-0.006360534501141268
2001-07-19,0.004711458674143909
2001-07-20,-0.0015631651157538284
2001-07-23,-0.004980270031961664
2001-07-24,-0.004625904415627158
2001-07-25,-0.0021708211429732893
2001-07-26,0.0002515403955658524
2001-07-27,0.00476328886897992
2001-07-30,0.002609366983493011
2001-07-31,0.007160358744344952
2001-08-01,0.006586879424239633
2001-08-02,0.005774582933981698
2001-08-03,-0.004262643982000824
2001-08-06,-0.003495580084821759
2001-08-07,-0.0008905580111228106
2001-08-08,-0.00818272879450177
2001-08-09,-0.008920762856229003
2001-08-10,-0.0011102526068635932
2001-08-13,-0.0014242277798208747
2001-08-14,0.006300049013784337
2001-08-15,-0.003982467784557686
2001-08-16,-0.005029617568247491
2001-08-17,-0.0058576956997037355
2001-08-20,-0.0034569036400505793
2001-08-21,0.0005401227890458049
2001-08-22,0.0002799734983016666
2001-08-23,0.0002836309396596626
2001-08-24,0.007739635872634265
2001-08-27,0.0042944453277506955
2001-08-28,-0.0067451436101994
2001-08-29,-0.006689091723174445
2001-08-30,-0.011236926368054179
2001-08-31,-0.0032456071104421946
2001-09-03,-0.008101785809426998
2001-09-04,0.0071155246501048985
2001-09-05,-0.005972429844349203
2001-09-06,-0.0111539124005674
2001-09-07,-0.012723711242860314
2001-09-10,-0.00796370948815861
2001-09-11,-0.021972200670297592
2001-09-12,-0.017043083399669534
2001-09-13,0.004500785059561752
2001-09-14,-0.015944082605913956
2001-09-17,-0.023423840689857478
2001-09-18,-0.0072128404728598605
2001-09-19,-0.0027876358767250364
2001-09-20,-0.027238775506985058
2001-09-21,-0.024023527739033823
2001-09-24,0.021069368256598997
2001-09-25,0.012209656741626995
2001-09-26,0.0011363819108161088
2001-09-27,0.005926676544834475
2001-09-28,0.016859490789375986
2001-10-01,-0.0028951149455956893
2001-10-02,0.005531998057132664
2001-10-03,0.002981546536548585
2001-10-04,0.017546513635208427
2001-10-05,0.0007642730689967348
2001-10-08,-0.005667881546504661
2001-10-09,0.003441906987639909
2001-10-10,0.007450508624623264
2001-10-11,0.018459226410229013
2001-10-12,-0.00024511069887800385
2001-10-15,-0.009686139858683163
2001-10-16,0.004881352930369065
2001-10-17,0.007967075400102441
2001-10-18,-0.012779626177145564
2001-10-19,-0.0044634393627688285
2001-10-22,0.006676052222616136
2001-10-23,0.014822882357408362
2001-10-24,0.003499847978999382
2001-10-25,-0.0023506805660673535
2001-10-26,0.005745401397717398
2001-10-29,-0.012524659814858174
2001-10-30,-0.012145201380629023
2001-10-31,0.0036799505610538574
2001-11-01,0.006662103473866532
2001-11-02,0.0023134914452338506
2001-11-05,0.01089083016232939
2001-11-06,0.0038771410082745206
2001-11-07,-0.00038247515998091064
2001-11-08,0.01039775068158022
2001-11-09,-0.0009767664319954017
2001-11-12,-0.006650513644564149
2001-11-13,0.014175519294318928
2001-11-14,0.0075782121467593555
2001-11-15,0.011085836623815792
2001-11-16,0.004394402889738025
2001-11-19,0.010469235322319692
2001-11-20,-0.00787986659033324
2001-11-21,-0.001622763976686592
2001-11-22,0.0048504086095013665
2001-11-23,0.0019315186620301183
2001-11-26,0.0077571953720003695
2001-11-27,-0.0039914321455077895
2001-11-28,-0.012060998178644589
2001-11-29,-0.00033788022687875063
2001-11-30,0.006096703060328723
2001-12-03,-0.00450613434166669
2001-12-04,0.009116348678220865
2001-12-05,0.020431699549212645
2001-12-06,0.004717988968682363
2001-12-07,-0.0007227800829168185
2001-12-10,-0.007997876992981268
2001-12-11,-0.005144459440225346
2001-12-12,-0.0009221306014303154
2001-12-13,-0.013346176176472158
2001-12-14,8.250054043812405e-05
2001-12-17,0.0020985552966794607
2001-12-18,0.004549631911243468
2001-12-19,0.0007707823169436079
2001-12-20,-0.0008896195444373367
2001-12-21,-0.001182373463572195
2001-12-24,0.0006084925771852046
2001-12-25,-0.0004477751372163885
2001-12-26,0.00023808859558194229
2001-12-27,0.012330581178429778
2001-12-28,0.0068788110164714755
2001-12-31,-0.000803255540644976
2002-01-01,-5.662417810814446e-05
2002-01-02,0.0015589651613944866
2002-01-03,0.010883639420945501
2002-01-04,0.009373092505791547
2002-01-07,0.0009389077830339598
2002-01-08,-0.00754515301431935
2002-01-09,-0.0015472509156542191
2002-01-10,-0.0024570243347652454
2002-01-11,0.0010764437081383083
2002-01-14,-0.008154340354529777
2002-01-15,-0.0026188974135705756
2002-01-16,-0.008493212532241334
2002-01-17,0.002621020441158528
2002-01-18,-0.0006931016611614327
2002-01-21,-0.0007338557544315227
2002-01-22,-0.0015901246407127312
2002-01-23,0.0016188537892394272
2002-01-24,0.005688425559855492
2002-01-25,0.001061395264415177
2002-01-28,0.004684970103055797
2002-01-29,-0.006427293515069876
2002-01-30,-0.007014549416247129
2002-01-31,0.009338476396633544
2002-02-01,-0.0020747822320031917
2002-02-04,-0.003974370038260733
2002-02-05,-0.007442933925690287
2002-02-06,-0.0014669633119108738
2002-02-07,0.0020722278365896685
2002-02-08,0.005040928470175343
2002-02-11,0.005506020802770184
2002-02-12,0.0006340406409770516
2002-02-13,0.004460269520780935
2002-02-14,0.006755860693740123
2002-02-15,-0.0020873545689066297
2002-02-18,-0.0008998241049562594
2002-02-19,-0.01155122417646226
2002-02-20,-0.002921072540810199
2002-02-21,0.002794373008048412
2002-02-22,-0.0025787245918388324
2002-02-25,0.005301180078908452
2002-02-26,0.004781122346075195
2002-02-27,0.008651292549593848
2002-02-28,0.00026926253278647394
2002-03-01,0.0072265677831853115
2002-03-04,0.018103747826925698
2002-03-05,7.509239878511487e-05
2002-03-06,0.0008370603274676647
2002-03-07,0.0071114748225742375
2002-03-08,0.004107219044209076
2002-03-11,0.0004081958975983291
2002-03-12,-0.004780882748860904
2002-03-13,-0.0027343816147152866
2002-03-14,0.00037195257486399846
2002-03-15,0.004220037712181934
2002-03-18,0.0036702257842176067
2002-03-19,0.0052073531179746
2002-03-20,-0.005714494270174231
2002-03-21,-0.0020758238925285832
2002-03-22,0.000461719898220192
2002-03-25,-0.004685045569527868
2002-03-26,-0.0009404816337122979
2002-03-27,0.003372507629154864
2002-03-28,0.004071237908608305
2002-03-29,-0.002026996951987603
2002-04-01,-0.0009093303074069192
2002-04-02,0.0010839588302765557
2002-04-03,0.0005519228743904314
2002-04-04,-0.0018392441798890102
2002-04-05,0.0015925845271576033
2002-04-08,-0.004206020787182019
2002-04-09,-0.0034479159462554865
2002-04-10,0.0031863337230664257
2002-04-11,-0.004970595206406747
2002-04-12,0.00019461656649788495
2002-04-15,0.00408742477152102
2002-04-16,0.010519310840111595
2002-04-17,0.0051752990259725795
2002-04-18,-0.0018617932926998648
2002-04-19,0.0019757234443260607
2002-04-22,-0.0015860364457572773
2002-04-23,0.0007584939494267307
2002-04-24,-0.001222018226230026
2002-04-25,-0.00428691946468962
2002-04-26,-0.002502537658443993
2002-04-29,-0.003558381930254151
2002-04-30,0.0026913273541051552
2002-05-01,0.001946322253624455
2002-05-02,0.0031858275461269514
2002-05-03,6.414249785624548e-05
2002-05-06,-0.0033212277010391533
2002-05-07,-0.0025487027104478255
2002-05-08,0.012702572372436327
2002-05-09,-0.00284585087188316
2002-05-10,-0.003720240740604286
2002-05-13,0.004161394427252718
2002-05-14,0.00539378928169687
2002-05-15,0.002981742028916212
2002-05-16,0.0010783000484773098
2002-05-17,0.0019401043036486598
2002-05-20,-0.002504083759015119
2002-05-21,-0.003936504858339296
2002-05-22,-0.004734226744994241
2002-05-23,-0.00023185807404035863
2002-05-24,0.001296011203697267
2002-05-27,-0.0015841103141142066
2002-05-28,-0.0036790743190764363
2002-05-29,-0.004696504670079538
2002-05-30,-0.00488713053730927
2002-05-31,0.0010141560606742317
2002-06-03,-0.0013173117259986933
2002-06-04,-0.007170136163643259
2002-06-05,-0.0004587658693853136
2002-06-06,-0.003944055634869659
2002-06-07,-0.006250026835105782
2002-06-10,-0.0007849026838541162
2002-06-11,-0.0013071005390614676
2002-06-12,-0.005747195281614603
2002-06-13,-0.007075053776409157
2002-06-14,-0.014543149657822996
2002-06-17,0.008454972099380065
2002-06-18,0.00038468867350860414
2002-06-19,-0.011574954101774226
2002-06-20,-0.007431784242861061
2002-06-21,-0.006143745918200216
2002-06-24,-0.007565464886958639
2002-06-25,0.005722315316094795
2002-06-26,-0.016285822319980214
2002-06-27,0.010876184289987822
2002-06-28,0.012481337692985539
2002-07-01,-0.0014645631421150718
2002-07-02,-0.01221023051149011
2002-07-03,-0.007416497639954001
2002-07-04,0.005107608146077025
2002-07-05,0.0168746328888294
2002-07-08,-0.002080108142830217
2002-07-09,-0.005136268333119753
2002-07-10,-0.015208941905345053
2002-07-11,-0.015897733252723922
2002-07-12,0.0012702633586854084
2002-07-15,-0.015527514285464283
2002-07-16,-0.0074146944893177524
2002-07-17,0.008537596993716479
2002-07-18,0.005057660980306133
2002-07-19,-0.022180680658367535
2002-07-22,-0.02441148101202839
2002-07-23,-0.01177711285255656
2002-07-24,-0.015496793049424973
2002-07-25,0.010170198151436605
2002-07-26,-0.004882029184502423
2002-07-29,0.02659512865091873
2002-07-30,0.008620259464057423
2002-07-31,0.0009358915107884336
2002-08-01,-0.014859431372241771
2002-08-02,-0.007100015336042986
2002-08-05,-0.017402384566111984
2002-08-06,0.006968129175526805
2002-08-07,0.008748979818862912
2002-08-08,0.012193248363793874
2002-08-09,0.007160332780690393
2002-08-12,-0.010705835871722913
2002-08-13,0.0005777099301829125
2002-08-14,-0.0020032968945469243
2002-08-15,0.010984099067467668
2002-08-16,0.0012213429050662583
2002-08-19,0.009163555697484504
2002-08-20,-0.002435355123600047
2002-08-21,0.006981629545102397
2002-08-22,0.013148758158041174
2002-08-23,-0.0069580667839695964
2002-08-26,-0.000166769646620879
2002-08-27,-0.0004770068778133796
2002-08-28,-0.013478410843539845
2002-08-29,-0.009004202909705494
2002-08-30,0.0020457302599869998
2002-09-02,-0.006437862423755769
2002-09-03,-0.02067628886273898
2002-09-04,-0.00019968907206169284
2002-09-05,-0.005042142239574221
2002-09-06,0.0073502114764578685
2002-09-09,-0.00025898407692903636
2002-09-10,0.008749758159062537
2002-09-11,0.008115522533403308
2002-09-12,-0.01355761357399865
2002-09-13,-0.011537047631941078
2002-09-16,-0.0018004778597625615
2002-09-17,-0.0004823875562774971
2002-09-18,-0.01657823962874494
2002-09-19,-0.011517446112311314
2002-09-20,-0.0018401287585281256
2002-09-23,-0.014809401845176207
2002-09-24,-0.01302354739671685
2002-09-25,0.004263941188654696
2002-09-26,0.013908702790298433
2002-09-27,-0.00018729234842496112
2002-09-30,-0.017648258085097734
2002-10-01,0.004449078304405996
2002-10-02,0.0011087813766310353
2002-10-03,-0.009592577639031541
2002-10-04,-0.007926616090036975
2002-10-07,-0.014826497764178437
2002-10-08,-0.001001660502390811
2002-10-09,-0.010189902951350915
2002-10-10,0.004252504049225836
2002-10-11,0.030875676063630175
2002-10-14,-0.0019617775615493604
2002-10-15,0.038960603967442387
2002-10-16,-0.008379035335091656
2002-10-17,0.01651685465734043
2002-10-18,0.0034315432222966624
2002-10-21,0.00101726894599663
2002-10-22,-0.0069054281977513066
2002-10-23,-0.0041597017383233625
2002-10-24,0.005562941802122134
2002-10-25,0.0013162022227206638
2002-10-28,0.0067867877977101365
2002-10-29,-0.0196266563317139
2002-10-30,0.00994455242140857
2002-10-31,0.0029162621413028056
2002-11-01,-0.0020028894582528878
2002-11-04,0.018357592865466232
2002-11-05,0.004977592078907245
2002-11-06,0.0009296215375862449
2002-11-07,-0.01134063198366908
2002-11-08,-0.006631865780296509
2002-11-11,-0.011115360041096367
2002-11-12,0.002196305124527509
2002-11-13,-0.002588901041836955
2002-11-14,0.011784375292324345
2002-11-15,0.008342886046578624
2002-11-18,0.001360207309998307
2002-11-19,-0.004561076898579319
2002-11-20,0.0030390319902007246
2002-11-21,0.016620094233782412
2002-11-22,0.0046755031409764225
2002-11-25,6.439811244951521e-05
2002-11-26,-0.012510868981666201
2002-11-27,0.013296509471685924
2002-11-28,0.008183060855290414
2002-11-29,-0.0004653097631096559
2002-12-02,0.005888635546407395
2002-12-03,-0.011532479679493002
2002-12-04,-0.007406678545519352
2002-12-05,-0.007687261237725673
2002-12-06,-0.0018693577833854835
2002-12-09,-0.012146299829482343
2002-12-10,0.0022062689323671947
2002-12-11,0.0011193602570003236
2002-12-12,-0.0037998628839229776
2002-12-13,-0.00915719156919037
2002-12-16,0.007515031503419589
2002-12-17,-0.0039057704541844984
2002-12-18,-0.010630422783856619
2002-12-19,-0.0022597581194316874
2002-12-20,0.0028849220619981963
2002-12-23,0.001426694200661549
2002-12-24,0.00022508099426477024
2002-12-25,-7.416966290252347e-05
2002-12-26,0.0011215251473652987
2002-12-27,-0.010556571373511514
2002-12-30,0.001615672288280523
2002-12-31,0.001833779850543893
2003-01-01,-8.226753265760944e-05
2003-01-02,0.013430642244203189
2003-01-03,0.007685410489670641
2003-01-06,0.006077802288749989
2003-01-07,-0.002343994494680257
2003-01-08,-0.008338259060093445
2003-01-09,0.003389041552885219
2003-01-10,0.0028366191135726915
2003-01-13,0.0044235271069692494
2003-01-14,0.0029419276761717406
2003-01-15,-0.003740651169382936
2003-01-16,-0.0015649085129224583
2003-01-17,-0.008470748436587905
2003-01-20,-0.005451411800101891
2003-01-21,-0.0031625525046570235
2003-01-22,-0.007561721545225608
2003-01-23,-0.0003732278195870409
2003-01-24,-0.00874193658930389
2003-01-27,-0.020507274218209415
2003-01-28,-0.002869826603768222
2003-01-29,-0.005225156085205573
2003-01-30,0.003086345484044184
2003-01-31,0.0010549466205622693
2003-02-03,0.008680069572735372
2003-02-04,-0.010606201204959365
2003-02-05,0.002417618047729997
2003-02-06,-0.007844564674799437
2003-02-07,-0.0052573692917534665
2003-02-10,-0.004103984258605475
2003-02-11,0.005554227936069633
2003-02-12,-0.004004041548208326
2003-02-13,-0.006345042990972494
2003-02-14,0.00722278538912513
2003-02-17,0.010742152122058313
2003-02-18,0.0038812832524324214
2003-02-19,-0.004961529802521181
2003-02-20,-0.004802536935251456
2003-02-21,0.0007473787465746007
2003-02-24,-0.006064809396970738
2003-02-25,-0.014218118991136786
2003-02-26,-0.0062070326692102995
2003-02-27,0.0022030724158412784
2003-02-28,0.007488879322959052
2003-03-03,0.0028617797134118383
2003-03-04,-0.010097549472824707
2003-03-05,-0.0070539463766021715
2003-03-06,-0.008680548345830874
2003-03-07,-0.009598620841416494
2003-03-10,-0.012945746442028616
2003-03-11,-0.004537817226225926
2003-03-12,-0.006590332852602687
2003-03-13,0.016337950958937197
2003-03-14,0.016019820330860135
2003-03-17,0.009347922405642306
2003-03-18,0.012306967944489156
2003-03-19,0.007699499482237249
2003-03-20,0.0024216442447837494
2003-03-21,0.013338757357205244
2003-03-24,-0.016695169464708726
2003-03-25,-0.001218923288972551
2003-03-26,-2.1311769071274966e-05
2003-03-27,-0.007067299672381955
2003-03-28,-0.0018729151991268012
2003-03-31,-0.021190541285803777
2003-04-01,0.005014242728917706
2003-04-02,0.016118554732030787
2003-04-03,0.0033072838213001887
2003-04-04,0.006645795264003995
2003-04-07,0.021465803130616745
2003-04-08,-0.00859626476274189
2003-04-09,-0.006169645467187457
2003-04-10,-0.006129087423706769
2003-04-11,0.002644328254003847
2003-04-14,0.0021006156183152047
2003-04-15,0.011055175264771622
2003-04-16,-0.002020776333725438
2003-04-17,0.0024177627120656187
2003-04-18,0.00033948461343369374
2003-04-21,0.0009319102805600554
2003-04-22,0.002770104727044309
2003-04-23,0.006817788934157631
2003-04-24,-0.010276530431574837
2003-04-25,-0.008404112531309682
2003-04-28,0.009074926310127296
2003-04-29,0.007661542358432083
2003-04-30,0.005189301607209984
2003-05-01,-0.0014488551448933462
2003-05-02,0.0045198812633382435
2003-05-05,0.007593453262498162
2003-05-06,0.008904116259481398
2003-05-07,-0.0014525178754642987
2003-05-08,-0.010698660357076228
2003-05-09,0.0061334819734153445
2003-05-12,0.007818556575581725
2003-05-13,0.00011767787177019429
2003-05-14,0.0007603929478323668
2003-05-15,0.003532018117522906
2003-05-16,0.0023144085801196645
2003-05-19,-0.013416296105476344
2003-05-20,0.0012454097168792533
2003-05-21,-0.004224640800164492
2003-05-22,0.009573698567219235
2003-05-23,0.004182084560965027
2003-05-26,0.003621164978452329
2003-05-27,0.0006309138102120748
2003-05-28,0.011772746444678184
2003-05-29,0.0012837118072859255
2003-05-30,0.006967075711066917
2003-06-02,0.014322995525326565
2003-06-03,-0.0017614389284872356
2003-06-04,0.008329582675153935
2003-06-05,0.0036945373674468485
2003-06-06,0.009893077583362553
2003-06-09,-0.0017034394145939435
2003-06-10,0.0014132084859312943
2003-06-11,0.006904520468485442
2003-06-12,0.00612973712591991
2003-06-13,-0.005012996360983513
2003-06-16,0.004712829572944832
2003-06-17,0.009359912504968593
2003-06-18,-0.0009146260980356091
2003-06-19,-0.0014339354387445935
2003-06-20,0.0008533105816517228
2003-06-23,-0.01076530684456145
2003-06-24,-0.007994061989200607
2003-06-25,0.000362475375939475
2003-06-26,0.0007976505103810538
2003-06-27,0.005414822788698759
2003-06-30,-0.003961143129176836
2003-07-01,-0.0022265974841196856
2003-07-02,0.011330243900837299
2003-07-03,0.0038566139573905645
2003-07-04,-0.0016801360656859554
2003-07-07,0.016091774153624172
2003-07-08,0.005784600053495792
2003-07-09,-0.0029070209560309035
2003-07-10,-0.005451094276176627
2003-07-11,0.002592912398159619
2003-07-14,0.012219170997161966
2003-07-15,0.0003968346627760688
2003-07-16,-0.0008418868049779871
2003-07-17,-0.008215398342294788
2003-07-18,0.0019642547878579997
2003-07-21,-0.004343187738994336
2003-07-22,6.011118865201226e-05
2003-07-23,0.0017695728520947807
2003-07-24,0.00575944200787859
2003-07-25,0.0024280356851689167
2003-07-28,0.00891056701287507
2003-07-29,-0.0027047859892022075
2003-07-30,-0.0016094610594687975
2003-07-31,0.004713160973359054
2003-08-01,-0.0004941919413141704
2003-08-04,-0.0010746913190702312
2003-08-05,-0.0012856480012272131
2003-08-06,-0.007432943335449638
2003-08-07,-0.00010457967704902149
2003-08-08,0.005294894172194198
2003-08-11,0.005098606545374196
2003-08-12,0.006772369235265918
2003-08-13,0.005799061819375506
2003-08-14,0.0075522172227882045
2003-08-15,0.0040860094088250865
2003-08-18,0.007595260156254113
2003-08-19,0.006562604905464342
2003-08-20,0.0004704992784763107
2003-08-21,0.008587225188128711
2003-08-22,0.0023246214525480813
2003-08-25,-0.004331644163398485
2003-08-26,-0.003615723683571548
2003-08-27,0.002943378245677364
2003-08-28,0.0014190426422122648
2003-08-29,0.003044144057915643
2003-09-01,0.011238524536710814
2003-09-02,0.0027869940441000995
2003-09-03,0.010835763765670636
